electrode,cluster,spiketime
1.0,5.0,164.04089
1.0,5.0,164.050515
1.0,5.0,164.0508
1.0,5.0,164.052385
1.0,5.0,164.0541
1.0,6.0,165.678355
1.0,5.0,165.967595
1.0,6.0,166.68444
1.0,6.0,166.685885
1.0,5.0,166.70113
1.0,6.0,166.725065
1.0,6.0,166.805925
1.0,6.0,166.83805
1.0,6.0,166.841435
1.0,6.0,167.36462
1.0,6.0,167.412295
1.0,6.0,167.413985
1.0,6.0,167.41512
1.0,6.0,167.41669
1.0,6.0,167.42013
1.0,6.0,167.42267
1.0,6.0,167.8874
1.0,6.0,167.889945
1.0,6.0,167.891385
1.0,6.0,167.90618
1.0,6.0,168.20033
1.0,6.0,168.81572
1.0,6.0,168.84823
1.0,6.0,168.848685
1.0,6.0,168.849435
1.0,5.0,169.687435
1.0,5.0,169.687665
1.0,6.0,170.029305
1.0,6.0,170.060555
1.0,6.0,170.202995
1.0,5.0,170.66888
1.0,6.0,170.766485
1.0,6.0,170.76682
1.0,6.0,170.768265
1.0,6.0,170.882095
1.0,6.0,170.88343
1.0,6.0,170.88435
1.0,6.0,170.88558
1.0,6.0,170.89524
1.0,6.0,171.17406
1.0,6.0,171.17507
1.0,6.0,171.23318
1.0,6.0,171.234075
1.0,6.0,171.236765
1.0,6.0,171.252605
1.0,6.0,171.253015
1.0,6.0,171.27384
1.0,6.0,171.28843
1.0,6.0,171.292065
1.0,6.0,171.310345
1.0,6.0,171.32603
1.0,5.0,171.33492
1.0,6.0,171.342385
1.0,5.0,171.386035
1.0,6.0,171.392465
1.0,5.0,171.40371
1.0,5.0,171.50253
1.0,6.0,171.523505
1.0,6.0,172.583295
1.0,6.0,172.5843
1.0,5.0,173.636575
1.0,6.0,173.97194
1.0,5.0,175.1299
1.0,6.0,175.134655
1.0,6.0,175.195445
1.0,5.0,175.202395
1.0,6.0,175.206435
1.0,6.0,175.20792
1.0,6.0,175.250965
1.0,5.0,175.268025
1.0,6.0,175.325735
1.0,6.0,176.07342
1.0,6.0,176.074
1.0,6.0,176.07586
1.0,6.0,176.086095
1.0,6.0,176.22062
1.0,6.0,176.22181
1.0,5.0,176.321355
1.0,5.0,176.32638
1.0,6.0,177.05349
1.0,6.0,177.05521
1.0,6.0,177.059325
1.0,5.0,177.138605
1.0,5.0,177.14238
1.0,5.0,177.14802
1.0,5.0,177.14839
1.0,6.0,178.05451
1.0,6.0,178.055585
1.0,6.0,178.05622
1.0,6.0,178.060345
1.0,6.0,178.314205
1.0,6.0,178.315825
1.0,6.0,178.317255
1.0,6.0,178.318025
1.0,6.0,178.31819
1.0,6.0,178.32118
1.0,6.0,178.323815
1.0,6.0,178.326485
1.0,6.0,178.32808
1.0,6.0,178.32834
1.0,6.0,178.330445
1.0,6.0,178.334385
1.0,6.0,178.38378
1.0,6.0,178.45034
1.0,6.0,178.45286
1.0,6.0,178.4914
1.0,6.0,178.49233
1.0,6.0,178.494535
1.0,6.0,178.52589
1.0,6.0,179.04853
1.0,6.0,179.05028
1.0,6.0,179.055505
1.0,6.0,179.058275
1.0,6.0,179.67306
1.0,6.0,179.77253
1.0,6.0,179.77454
1.0,6.0,179.86359
1.0,6.0,179.86449
1.0,6.0,179.969325
1.0,6.0,179.971575
1.0,6.0,179.97243
1.0,6.0,179.97467
1.0,6.0,180.903035
1.0,6.0,180.904045
1.0,6.0,181.06389
1.0,6.0,181.06543
1.0,6.0,181.066565
1.0,6.0,181.08249
1.0,6.0,181.10534
1.0,6.0,181.12221
1.0,6.0,181.12481
1.0,6.0,181.15419
1.0,6.0,181.162035
1.0,6.0,181.193275
1.0,6.0,181.20031
1.0,6.0,181.24298
1.0,5.0,181.27751
1.0,5.0,181.277795
1.0,6.0,181.33787
1.0,6.0,181.344135
1.0,6.0,181.37912
1.0,6.0,182.189485
1.0,6.0,182.70127
1.0,6.0,182.844315
1.0,6.0,183.65782
1.0,6.0,183.680705
1.0,5.0,183.80311
1.0,6.0,183.80395
1.0,6.0,183.81071
1.0,6.0,185.14607
1.0,6.0,185.177785
1.0,6.0,185.178015
1.0,6.0,185.18232
1.0,6.0,185.183225
1.0,6.0,185.18517
1.0,6.0,185.192415
1.0,5.0,185.4203
1.0,5.0,185.519475
1.0,6.0,185.97938
1.0,6.0,185.98176
1.0,6.0,185.98223
1.0,6.0,187.022325
1.0,6.0,187.024215
1.0,6.0,187.024995
1.0,6.0,187.031095
1.0,6.0,187.11089
1.0,6.0,187.112505
1.0,6.0,187.120125
1.0,6.0,187.121745
1.0,6.0,187.15091
1.0,6.0,187.21814
1.0,6.0,187.220305
1.0,6.0,187.22696
1.0,6.0,187.49227
1.0,6.0,187.494695
1.0,6.0,187.528345
1.0,6.0,187.531935
1.0,6.0,187.53426
1.0,6.0,187.537575
1.0,6.0,188.404045
1.0,6.0,188.40544
1.0,6.0,188.4057
1.0,6.0,188.46975
1.0,6.0,188.508865
1.0,6.0,188.510335
1.0,6.0,188.531355
1.0,6.0,188.555385
1.0,6.0,188.55666
1.0,6.0,188.59977
1.0,6.0,188.60078
1.0,6.0,188.60294
1.0,6.0,188.7317
1.0,6.0,188.74856
1.0,6.0,188.74989
1.0,6.0,188.752605
1.0,6.0,188.76654
1.0,6.0,188.768925
1.0,5.0,188.773635
1.0,6.0,188.805005
1.0,5.0,188.828565
1.0,6.0,189.30619
1.0,5.0,189.340955
1.0,6.0,190.896035
1.0,6.0,191.47596
1.0,6.0,192.361285
1.0,6.0,192.36278
1.0,6.0,192.36559
1.0,6.0,193.21304
1.0,6.0,194.22439
1.0,6.0,194.33746
1.0,6.0,194.33802
1.0,6.0,194.400735
1.0,6.0,194.48357
1.0,6.0,194.4842
1.0,6.0,194.486515
1.0,6.0,194.49257
1.0,6.0,194.793725
1.0,6.0,194.85332
1.0,6.0,194.871465
1.0,6.0,194.87281
1.0,6.0,194.873775
1.0,6.0,194.897
1.0,6.0,194.91241
1.0,6.0,194.91612
1.0,6.0,194.94592
1.0,6.0,194.94941
1.0,6.0,194.963225
1.0,5.0,194.974805
1.0,5.0,195.00766
1.0,5.0,195.021935
1.0,5.0,195.024215
1.0,5.0,195.041785
1.0,6.0,195.08446
1.0,6.0,195.159285
1.0,6.0,196.194635
1.0,6.0,196.702955
1.0,6.0,196.70512
1.0,6.0,197.31287
1.0,6.0,198.58793
1.0,6.0,198.75669
1.0,6.0,198.763865
1.0,6.0,198.7663
1.0,6.0,199.021735
1.0,5.0,199.02242
1.0,6.0,199.02426
1.0,6.0,199.63038
1.0,6.0,199.6315
1.0,6.0,199.63184
1.0,6.0,199.63551
1.0,6.0,199.63684
1.0,6.0,199.637505
1.0,6.0,199.637965
1.0,6.0,199.64255
1.0,5.0,199.99231
1.0,6.0,200.188985
1.0,6.0,200.930905
1.0,6.0,200.931965
1.0,6.0,201.12124
1.0,6.0,201.12263
1.0,6.0,201.675835
1.0,6.0,201.67686
1.0,5.0,201.68113
1.0,6.0,203.17333
1.0,4.0,203.3213
1.0,4.0,203.32212
1.0,4.0,203.322655
1.0,6.0,203.8165
1.0,6.0,203.817005
1.0,6.0,203.81731
1.0,6.0,203.81831
1.0,6.0,203.81913
1.0,6.0,203.82226
1.0,5.0,204.01898
1.0,5.0,204.027
1.0,5.0,204.027665
1.0,5.0,204.03763
1.0,6.0,204.15574
1.0,6.0,205.472875
1.0,6.0,205.474085
1.0,6.0,205.474815
1.0,6.0,206.144325
1.0,6.0,206.76735
1.0,6.0,207.045175
1.0,6.0,207.43502
1.0,5.0,207.49477
1.0,5.0,208.26424
1.0,6.0,208.45262
1.0,6.0,208.45396
1.0,6.0,208.5694
1.0,6.0,208.60498
1.0,6.0,208.6884
1.0,6.0,208.70745
1.0,6.0,208.70941
1.0,6.0,208.72294
1.0,6.0,208.72392
1.0,6.0,208.72499
1.0,6.0,208.78653
1.0,6.0,209.08419
1.0,6.0,209.55026
1.0,6.0,209.55089
1.0,6.0,209.551535
1.0,6.0,209.553825
1.0,6.0,209.62774
1.0,6.0,209.6292
1.0,6.0,209.633665
1.0,6.0,209.63441
1.0,6.0,209.653625
1.0,6.0,209.656515
1.0,6.0,210.02945
1.0,6.0,210.03047
1.0,5.0,210.05189
1.0,6.0,210.065815
1.0,6.0,210.066135
1.0,6.0,210.084565
1.0,6.0,210.08661
1.0,6.0,210.10919
1.0,6.0,210.110885
1.0,6.0,210.13421
1.0,6.0,210.180235
1.0,6.0,210.191025
1.0,5.0,210.206415
1.0,6.0,210.20886
1.0,6.0,210.209595
1.0,5.0,210.224865
1.0,6.0,210.371235
1.0,6.0,211.010665
1.0,6.0,212.262135
1.0,6.0,212.26425
1.0,6.0,212.960825
1.0,6.0,213.126645
1.0,6.0,213.13231
1.0,6.0,213.171125
1.0,6.0,213.79498
1.0,6.0,213.90576
1.0,5.0,214.18762
1.0,6.0,214.243255
1.0,6.0,214.445215
1.0,6.0,214.44557
1.0,6.0,214.446395
1.0,6.0,214.447545
1.0,6.0,214.448405
1.0,6.0,214.745855
1.0,6.0,215.09145
1.0,6.0,215.411445
1.0,6.0,215.453625
1.0,6.0,215.454665
1.0,6.0,215.55885
1.0,6.0,215.560085
1.0,6.0,215.561045
1.0,6.0,215.562315
1.0,6.0,215.78244
1.0,6.0,215.78716
1.0,6.0,216.0153
1.0,6.0,216.016525
1.0,6.0,216.018055
1.0,6.0,216.035415
1.0,6.0,216.05819
1.0,6.0,216.114635
1.0,6.0,216.115945
1.0,6.0,216.132625
1.0,6.0,216.19277
1.0,6.0,216.196555
1.0,6.0,216.25171
1.0,6.0,216.27163
1.0,6.0,216.27438
1.0,6.0,216.29159
1.0,6.0,216.2933
1.0,6.0,216.307525
1.0,6.0,216.319545
1.0,6.0,216.32158
1.0,5.0,216.36752
1.0,5.0,216.3813
1.0,5.0,216.382705
1.0,5.0,216.39281
1.0,6.0,219.87819
1.0,5.0,220.692405
1.0,6.0,221.77272
1.0,6.0,221.87077
1.0,6.0,221.871025
1.0,6.0,222.47036
1.0,6.0,222.471205
1.0,6.0,222.47228
1.0,6.0,222.479055
1.0,6.0,222.47974
1.0,6.0,222.480145
1.0,6.0,222.483425
1.0,6.0,223.00876
1.0,6.0,224.123065
1.0,6.0,224.22489
1.0,6.0,224.260655
1.0,6.0,224.262425
1.0,6.0,224.26291
1.0,6.0,224.31625
1.0,6.0,224.317235
1.0,5.0,224.637925
1.0,6.0,225.151425
1.0,6.0,225.152395
1.0,6.0,225.15384
1.0,6.0,225.15674
1.0,6.0,226.15325
1.0,6.0,226.154775
1.0,6.0,226.262185
1.0,6.0,226.343265
1.0,6.0,226.34443
1.0,6.0,226.34563
1.0,6.0,226.346195
1.0,6.0,226.350055
1.0,5.0,226.360995
1.0,6.0,226.48842
1.0,5.0,226.613735
1.0,6.0,226.71233
1.0,6.0,226.71368
1.0,6.0,226.86337
1.0,6.0,226.86716
1.0,6.0,226.868315
1.0,6.0,227.102245
1.0,6.0,227.130095
1.0,6.0,227.13181
1.0,6.0,227.132595
1.0,5.0,227.219305
1.0,6.0,227.41126
1.0,6.0,227.426855
1.0,6.0,227.44287
1.0,6.0,227.443945
1.0,6.0,227.49097
1.0,5.0,227.50041
1.0,5.0,227.524755
1.0,5.0,227.532865
1.0,5.0,227.533725
1.0,5.0,227.544075
1.0,5.0,227.563775
1.0,6.0,227.644155
1.0,4.0,228.700095
1.0,4.0,228.70654
1.0,6.0,228.80907
1.0,6.0,228.813255
1.0,6.0,230.10981
1.0,6.0,231.094555
1.0,6.0,231.11294
1.0,6.0,231.147615
1.0,6.0,231.16988
1.0,6.0,231.24898
1.0,6.0,231.774525
1.0,6.0,231.86857
1.0,5.0,232.03204
1.0,6.0,232.47519
1.0,6.0,232.61947
1.0,6.0,232.620185
1.0,6.0,232.621135
1.0,6.0,233.442245
1.0,6.0,233.922545
1.0,6.0,234.11433
1.0,6.0,234.116325
1.0,6.0,234.151455
1.0,6.0,234.153325
1.0,6.0,234.78171
1.0,6.0,234.783055
1.0,6.0,234.78443
1.0,6.0,234.78771
1.0,6.0,234.7882
1.0,6.0,234.79306
1.0,6.0,234.845705
1.0,6.0,234.847165
1.0,6.0,234.84858
1.0,6.0,234.86499
1.0,6.0,234.869685
1.0,6.0,234.88325
1.0,6.0,234.885765
1.0,6.0,234.901265
1.0,6.0,235.018255
1.0,6.0,235.024645
1.0,6.0,235.199425
1.0,6.0,235.442815
1.0,6.0,235.66031
1.0,6.0,236.12525
1.0,6.0,236.68094
1.0,6.0,236.76924
1.0,6.0,237.24823
1.0,5.0,237.302285
1.0,6.0,237.30284
1.0,6.0,237.40612
1.0,6.0,238.93895
1.0,6.0,238.94032
1.0,6.0,238.960465
1.0,6.0,238.961005
1.0,6.0,238.96157
1.0,6.0,238.968285
1.0,6.0,238.970955
1.0,6.0,239.652605
1.0,6.0,239.727305
1.0,6.0,239.73018
1.0,6.0,239.73283
1.0,6.0,239.8986
1.0,6.0,239.902595
1.0,6.0,239.987195
1.0,6.0,240.03232
1.0,5.0,240.03294
1.0,5.0,240.03399
1.0,6.0,240.139395
1.0,6.0,240.14136
1.0,6.0,240.14265
1.0,6.0,240.15076
1.0,6.0,240.37277
1.0,6.0,240.418335
1.0,6.0,240.4397
1.0,6.0,240.45766
1.0,6.0,240.458095
1.0,6.0,240.47814
1.0,6.0,240.496885
1.0,6.0,240.500475
1.0,6.0,240.515555
1.0,6.0,240.51794
1.0,5.0,240.579945
1.0,6.0,240.59965
1.0,5.0,240.62945
1.0,6.0,240.653475
1.0,6.0,240.71148
1.0,6.0,241.635915
1.0,6.0,241.63649
1.0,6.0,241.95146
1.0,6.0,242.342335
1.0,6.0,242.362155
1.0,5.0,242.7742
1.0,6.0,242.87359
1.0,6.0,243.391745
1.0,6.0,243.65989
1.0,6.0,244.30227
1.0,5.0,244.32888
1.0,6.0,244.32909
1.0,5.0,244.330125
1.0,6.0,244.336925
1.0,6.0,244.73499
1.0,6.0,245.512755
1.0,6.0,245.513415
1.0,6.0,245.51432
1.0,6.0,245.515455
1.0,6.0,245.53748
1.0,5.0,245.591835
1.0,6.0,245.595445
1.0,6.0,245.5965
1.0,5.0,245.604845
1.0,6.0,245.773565
1.0,6.0,245.780035
1.0,6.0,245.78342
1.0,6.0,245.86918
1.0,6.0,245.878865
1.0,6.0,246.913755
1.0,5.0,246.9139
1.0,6.0,247.463175
1.0,6.0,247.464735
1.0,6.0,247.465775
1.0,6.0,247.67519
1.0,6.0,247.676555
1.0,6.0,248.0503
1.0,6.0,248.051555
1.0,6.0,248.05359
1.0,6.0,248.309935
1.0,5.0,248.37086
1.0,6.0,248.70931
1.0,6.0,248.976635
1.0,6.0,248.978395
1.0,6.0,250.03226
1.0,6.0,250.339365
1.0,5.0,251.161155
1.0,6.0,251.179845
1.0,6.0,251.184805
1.0,6.0,251.24594
1.0,6.0,251.247575
1.0,6.0,251.25076
1.0,5.0,251.285175
1.0,6.0,251.470905
1.0,6.0,251.472015
1.0,5.0,251.47922
1.0,6.0,251.59275
1.0,6.0,251.59542
1.0,6.0,251.65158
1.0,6.0,251.652545
1.0,6.0,251.69264
1.0,6.0,251.695265
1.0,6.0,251.71386
1.0,6.0,251.73061
1.0,6.0,251.73216
1.0,6.0,251.752745
1.0,6.0,251.75914
1.0,6.0,251.76256
1.0,6.0,251.772085
1.0,5.0,251.780415
1.0,6.0,251.79397
1.0,6.0,251.814785
1.0,6.0,251.82968
1.0,6.0,251.847625
1.0,5.0,251.878405
1.0,5.0,251.99163
1.0,5.0,252.177095
1.0,6.0,252.286985
1.0,6.0,252.638805
1.0,6.0,252.843065
1.0,6.0,253.464335
1.0,6.0,253.626765
1.0,6.0,253.81612
1.0,6.0,253.987145
1.0,6.0,254.16389
1.0,6.0,254.59082
1.0,5.0,254.734835
1.0,6.0,254.73565
1.0,6.0,255.360955
1.0,6.0,255.922785
1.0,6.0,255.92418
1.0,5.0,256.239075
1.0,6.0,256.83843
1.0,6.0,256.996725
1.0,6.0,257.05902
1.0,6.0,257.11882
1.0,6.0,257.125495
1.0,6.0,257.1679
1.0,6.0,257.191515
1.0,6.0,257.19218
1.0,6.0,257.25293
1.0,6.0,257.25725
1.0,6.0,257.257385
1.0,6.0,257.26207
1.0,6.0,257.31442
1.0,6.0,257.33285
1.0,6.0,257.35161
1.0,6.0,257.370685
1.0,6.0,257.372615
1.0,6.0,257.37279
1.0,6.0,257.38718
1.0,6.0,257.388495
1.0,6.0,257.400925
1.0,6.0,257.40298
1.0,6.0,257.40488
1.0,6.0,257.41941
1.0,6.0,257.42139
1.0,5.0,257.464835
1.0,5.0,257.492965
1.0,6.0,258.037075
1.0,6.0,258.683045
1.0,6.0,258.85719
1.0,6.0,260.346685
1.0,6.0,260.728515
1.0,6.0,260.77513
1.0,6.0,260.77669
1.0,6.0,260.81568
1.0,6.0,260.84736
1.0,6.0,261.77655
1.0,6.0,262.0291
1.0,6.0,262.0443
1.0,6.0,262.058515
1.0,6.0,262.06049
1.0,5.0,262.070055
1.0,5.0,262.52852
1.0,5.0,262.8587
1.0,6.0,262.919075
1.0,6.0,263.02609
1.0,6.0,263.147135
1.0,6.0,263.4688
1.0,6.0,263.510805
1.0,6.0,263.814575
1.0,6.0,263.816075
1.0,6.0,263.867055
1.0,6.0,263.89379
1.0,6.0,263.89456
1.0,6.0,263.899815
1.0,5.0,263.978715
1.0,5.0,264.02048
1.0,6.0,264.04687
1.0,6.0,264.7501
1.0,6.0,264.768295
1.0,6.0,264.76864
1.0,6.0,264.769575
1.0,6.0,264.825125
1.0,6.0,264.82836
1.0,6.0,264.83435
1.0,6.0,264.84103
1.0,5.0,264.970085
1.0,6.0,265.03065
1.0,6.0,265.034485
1.0,6.0,265.072125
1.0,6.0,265.072765
1.0,6.0,265.08901
1.0,6.0,265.10302
1.0,6.0,265.108005
1.0,6.0,265.12131
1.0,6.0,265.124215
1.0,6.0,265.160425
1.0,5.0,265.236535
1.0,5.0,265.24003
1.0,5.0,265.31006
1.0,5.0,265.342515
1.0,5.0,265.355875
1.0,5.0,265.408865
1.0,6.0,265.588325
1.0,6.0,266.976925
1.0,6.0,267.17043
1.0,5.0,267.381695
1.0,5.0,267.38191
1.0,5.0,267.383245
1.0,5.0,267.38419
1.0,5.0,267.457285
1.0,6.0,267.52387
1.0,5.0,267.70026
1.0,5.0,267.70701
1.0,6.0,267.715995
1.0,5.0,267.717075
1.0,6.0,267.720875
1.0,5.0,268.005905
1.0,5.0,268.00638
1.0,5.0,268.010795
1.0,6.0,268.564945
1.0,5.0,269.30188
1.0,6.0,269.32304
1.0,6.0,269.33992
1.0,6.0,269.384155
1.0,6.0,269.385185
1.0,6.0,269.385445
1.0,6.0,269.83292
1.0,6.0,269.834025
1.0,6.0,270.179805
1.0,6.0,270.191215
1.0,6.0,270.376685
1.0,6.0,270.37784
1.0,5.0,270.38056
1.0,5.0,270.38254
1.0,6.0,270.785755
1.0,5.0,270.79493
1.0,6.0,271.335315
1.0,6.0,271.337625
1.0,6.0,271.33819
1.0,6.0,271.553425
1.0,6.0,271.554195
1.0,6.0,271.60043
1.0,6.0,271.60327
1.0,6.0,271.603915
1.0,6.0,271.610355
1.0,6.0,271.613595
1.0,5.0,271.645905
1.0,6.0,271.713505
1.0,6.0,271.763085
1.0,6.0,271.795205
1.0,6.0,271.796745
1.0,6.0,271.81795
1.0,6.0,271.860025
1.0,6.0,271.87646
1.0,6.0,271.87779
1.0,6.0,271.894635
1.0,6.0,271.913175
1.0,6.0,271.918365
1.0,6.0,271.934545
1.0,6.0,271.94058
1.0,6.0,271.951325
1.0,6.0,271.953775
1.0,6.0,271.96016
1.0,6.0,271.966395
1.0,6.0,271.96838
1.0,6.0,271.96999
1.0,5.0,272.01292
1.0,6.0,272.621315
1.0,6.0,272.623935
1.0,5.0,272.696195
1.0,6.0,272.75963
1.0,6.0,273.68403
1.0,6.0,274.450315
1.0,6.0,274.7765
1.0,6.0,274.824935
1.0,6.0,276.644825
1.0,6.0,277.896145
1.0,6.0,277.918785
1.0,6.0,277.955035
1.0,6.0,277.96605
1.0,5.0,277.971765
1.0,6.0,277.979505
1.0,5.0,278.006595
1.0,5.0,278.300415
1.0,6.0,278.37977
1.0,6.0,278.395605
1.0,6.0,278.39676
1.0,6.0,278.396935
1.0,6.0,278.40203
1.0,6.0,278.402225
1.0,6.0,278.402955
1.0,6.0,278.403995
1.0,6.0,278.40511
1.0,6.0,278.40595
1.0,6.0,278.407125
1.0,6.0,278.409835
1.0,6.0,278.41988
1.0,6.0,278.431305
1.0,6.0,278.43217
1.0,6.0,278.433975
1.0,6.0,278.43483
1.0,6.0,278.43557
1.0,6.0,278.43578
1.0,6.0,278.452285
1.0,6.0,278.45291
1.0,6.0,278.45366
1.0,6.0,278.45552
1.0,6.0,278.45643
1.0,6.0,278.457465
1.0,6.0,278.47113
1.0,6.0,278.472045
1.0,6.0,278.474995
1.0,6.0,278.477355
1.0,6.0,278.479815
1.0,6.0,278.49313
1.0,6.0,278.516535
1.0,6.0,278.53198
1.0,6.0,278.53607
1.0,6.0,278.53688
1.0,6.0,278.53749
1.0,6.0,278.53867
1.0,6.0,278.539925
1.0,6.0,278.54058
1.0,6.0,278.56511
1.0,6.0,278.58135
1.0,6.0,278.59538
1.0,6.0,278.595715
1.0,6.0,278.59743
1.0,6.0,278.59899
1.0,6.0,278.600845
1.0,6.0,278.61271
1.0,6.0,278.613745
1.0,6.0,278.61487
1.0,6.0,278.61587
1.0,6.0,278.62766
1.0,6.0,278.63019
1.0,6.0,278.63557
1.0,6.0,278.636325
1.0,6.0,278.63783
1.0,6.0,278.63817
1.0,6.0,278.64275
1.0,6.0,278.655945
1.0,6.0,278.657045
1.0,6.0,278.739255
1.0,6.0,278.826135
1.0,6.0,278.87879
1.0,6.0,278.88151
1.0,6.0,278.89362
1.0,6.0,278.90063
1.0,6.0,278.916055
1.0,6.0,278.94881
1.0,6.0,278.96717
1.0,6.0,278.985175
1.0,6.0,278.986015
1.0,6.0,278.98619
1.0,6.0,279.00551
1.0,6.0,279.00748
1.0,6.0,279.00908
1.0,6.0,279.010035
1.0,6.0,279.090495
1.0,6.0,279.091095
1.0,6.0,279.118145
1.0,6.0,279.133825
1.0,6.0,279.16341
1.0,6.0,279.175775
1.0,6.0,279.181845
1.0,6.0,279.183545
1.0,6.0,279.197425
1.0,6.0,279.200785
1.0,5.0,279.268745
1.0,6.0,279.303575
1.0,6.0,279.325985
1.0,6.0,279.32751
1.0,6.0,279.381195
1.0,6.0,279.38141
1.0,6.0,279.38416
1.0,6.0,279.384305
1.0,6.0,279.386495
1.0,6.0,279.38678
1.0,6.0,279.38946
1.0,6.0,279.39747
1.0,6.0,279.40199
1.0,6.0,279.40284
1.0,6.0,279.405805
1.0,6.0,279.423515
1.0,6.0,279.427565
1.0,6.0,279.42913
1.0,6.0,279.43034
1.0,6.0,279.43164
1.0,6.0,279.781235
1.0,6.0,279.782305
1.0,6.0,279.78301
1.0,6.0,279.794355
1.0,6.0,280.0046
1.0,6.0,280.00691
1.0,6.0,280.087075
1.0,6.0,280.08788
1.0,6.0,280.089085
1.0,6.0,280.898495
1.0,6.0,280.89915
1.0,6.0,281.304835
1.0,6.0,281.53086
1.0,6.0,281.79295
1.0,6.0,282.57933
1.0,6.0,282.58046
1.0,6.0,282.617625
1.0,6.0,282.65664
1.0,6.0,282.657325
1.0,6.0,283.46273
1.0,6.0,284.15468
1.0,5.0,284.157785
1.0,5.0,284.70068
1.0,5.0,284.949615
1.0,5.0,284.96918
1.0,6.0,285.13891
1.0,6.0,285.14022
1.0,6.0,285.140785
1.0,6.0,285.143455
1.0,6.0,285.144755
1.0,6.0,285.277145
1.0,6.0,285.279465
1.0,6.0,285.35776
1.0,6.0,285.57827
1.0,6.0,285.578585
1.0,6.0,285.58204
1.0,5.0,285.620645
1.0,6.0,285.642425
1.0,6.0,285.83692
1.0,6.0,285.837465
1.0,6.0,285.838835
1.0,6.0,286.05149
1.0,6.0,286.055245
1.0,4.0,286.455005
1.0,6.0,286.45519
1.0,6.0,286.45606
1.0,6.0,286.459695
1.0,6.0,286.461515
1.0,6.0,286.791805
1.0,6.0,286.932585
1.0,6.0,286.9338
1.0,6.0,287.17512
1.0,6.0,287.691835
1.0,6.0,287.722745
1.0,6.0,287.72419
1.0,6.0,287.86471
1.0,6.0,288.51173
1.0,6.0,288.51273
1.0,6.0,288.559795
1.0,6.0,288.56097
1.0,6.0,289.32417
1.0,6.0,289.86131
1.0,6.0,289.862485
1.0,6.0,289.878755
1.0,6.0,289.984065
1.0,6.0,289.985635
1.0,6.0,289.989685
1.0,6.0,290.118685
1.0,6.0,290.129365
1.0,6.0,290.1645
1.0,6.0,290.16471
1.0,6.0,290.533425
1.0,5.0,290.54313
1.0,6.0,290.61468
1.0,6.0,290.61519
1.0,6.0,290.616055
1.0,5.0,290.619465
1.0,5.0,290.62206
1.0,6.0,290.62312
1.0,6.0,290.6293
1.0,6.0,290.63111
1.0,6.0,290.63932
1.0,6.0,290.64283
1.0,6.0,290.824085
1.0,6.0,291.12017
1.0,6.0,291.127355
1.0,6.0,291.4028
1.0,6.0,292.32167
1.0,6.0,294.358945
1.0,6.0,294.37735
1.0,5.0,294.818745
1.0,6.0,296.010425
1.0,5.0,296.120675
1.0,6.0,296.313455
1.0,6.0,296.416765
1.0,5.0,296.41716
1.0,6.0,296.445515
1.0,6.0,296.44761
1.0,6.0,296.728395
1.0,6.0,298.22579
1.0,5.0,298.541705
1.0,5.0,298.664445
1.0,6.0,298.73821
1.0,6.0,299.00965
1.0,6.0,299.01024
1.0,6.0,299.01101
1.0,6.0,299.013075
1.0,6.0,299.38937
1.0,6.0,299.624775
1.0,6.0,299.62575
1.0,6.0,299.62738
1.0,6.0,299.62924
1.0,6.0,299.63008
1.0,6.0,300.163075
1.0,6.0,300.16432
1.0,6.0,300.16475
1.0,6.0,300.165645
1.0,5.0,300.172445
1.0,6.0,300.61539
1.0,6.0,301.588065
1.0,6.0,301.590055
1.0,6.0,301.59106
1.0,6.0,301.59311
1.0,6.0,301.594555
1.0,6.0,301.69702
1.0,6.0,301.69905
1.0,6.0,301.70136
1.0,6.0,301.85348
1.0,6.0,301.854535
1.0,6.0,301.856035
1.0,6.0,301.857565
1.0,6.0,301.860125
1.0,6.0,302.2819
1.0,6.0,302.31121
1.0,6.0,302.9775
1.0,6.0,302.997365
1.0,5.0,304.353415
1.0,6.0,304.926735
1.0,6.0,304.995315
1.0,6.0,304.996385
1.0,6.0,304.99717
1.0,6.0,304.99804
1.0,6.0,305.006725
1.0,6.0,306.085835
1.0,6.0,306.08603
1.0,6.0,306.086605
1.0,6.0,306.53461
1.0,5.0,307.82068
1.0,5.0,307.82095
1.0,6.0,307.86469
1.0,6.0,307.8661
1.0,6.0,307.86711
1.0,6.0,308.749985
1.0,6.0,309.04102
1.0,6.0,309.04179
1.0,6.0,309.043045
1.0,6.0,309.148355
1.0,6.0,309.14905
1.0,6.0,309.150445
1.0,6.0,309.15184
1.0,6.0,309.18673
1.0,6.0,309.22934
1.0,6.0,309.248115
1.0,6.0,309.28463
1.0,6.0,309.285355
1.0,6.0,309.287125
1.0,6.0,309.321885
1.0,6.0,309.32266
1.0,6.0,309.339565
1.0,6.0,309.341125
1.0,6.0,309.37378
1.0,6.0,309.374495
1.0,6.0,309.40605
1.0,6.0,309.48418
1.0,6.0,310.076185
1.0,6.0,310.090405
1.0,6.0,310.09055
1.0,6.0,310.2801
1.0,6.0,310.530325
1.0,6.0,311.78774
1.0,6.0,312.14297
1.0,5.0,312.433605
1.0,6.0,312.55356
1.0,6.0,313.579635
1.0,6.0,313.78454
1.0,5.0,313.800385
1.0,6.0,313.94945
1.0,6.0,313.952675
1.0,6.0,313.969665
1.0,6.0,314.020855
1.0,6.0,314.021225
1.0,6.0,314.02657
